"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US06023","Humboldt County, California","136132","*****","102072","1061","1866","309","5521","538","4389","409","386","149","7506","1052","14392","1068","4689","832","9703","785",
"0500000US06025","Imperial County, California","179578","*****","70860","3452","4608","316","2634","605","2710","198","59","39","62551","3370","36156","2969","33053","2809","3103","1015",
"0500000US06027","Inyo County, California","18829","*****","12980","449","181","103","1805","215","324","103","176","85","961","378","2402","395","1330","322","1072","267",
"0500000US06029","Kern County, California","906883","*****","509039","6646","46915","1563","9970","1235","44904","1227","1708","397","140344","6513","154003","5774","123217","5587","30786","2376",
"0500000US06031","Kings County, California","152515","*****","78680","2381","9848","638","2596","480","5943","448","375","175","31275","2079","23798","1719","18117","1692","5681","760",
"0500000US06033","Lake County, California","68024","*****","48251","854","1538","181","2032","410","923","211","199","79","9001","1035","6080","1001","2961","748","3119","625",
"0500000US06035","Lassen County, California","31873","*****","22816","370","2682","310","721","111","569","113","302","12","926","361","3857","514","2629","426","1228","255",
"0500000US06037","Los Angeles County, California","9936690","*****","3937901","15726","780993","4075","111096","4232","1473634","4986","23400","1000","2253956","17704","1355710","15512","992433","15888","363277","7158",
"0500000US06039","Madera County, California","157243","*****","77220","3017","4091","578","2046","700","3675","275","134","76","46527","3011","23550","2336","17040","2031","6510","1099",
"0500000US06041","Marin County, California","260485","*****","192209","1610","6224","682","1131","414","16403","696","430","113","20727","1902","23361","1566","11215","1265","12146","1150",
"0500000US06043","Mariposa County, California","17130","*****","14043","325","140","88","276","159","230","83","62","78","844","327","1535","357","505","212","1030","265",
"0500000US06045","Mendocino County, California","91145","*****","67114","1504","658","302","3500","445","1961","177","86","63","6600","1097","11226","1256","6782","1206","4444","583",
"0500000US06047","Merced County, California","282290","*****","117491","3102","8329","483","3311","850","20601","606","796","89","104067","3636","27695","2443","19621","2338","8074","863",
"0500000US06049","Modoc County, California","8651","*****","7196","234","166","29","270","131","123","234","0","19","433","204","463","247","247","179","216","125",
"0500000US06051","Mono County, California","13219","*****","10437","642","40","42","207","85","542","85","0","21","805","420","1188","450","554","302","634","276",
"0500000US06053","Monterey County, California","437609","*****","173937","3275","9778","682","3430","713","25927","854","2138","342","174515","4464","47884","2993","31533","2816","16351","1234",
"0500000US06055","Napa County, California","137384","*****","87333","1869","2520","237","1386","397","10960","453","422","119","18725","1652","16038","1320","10172","1343","5866","587",
"0500000US06057","Nevada County, California","102322","*****","90082","841","376","100","445","192","1641","325","149","100","1547","476","8082","808","3870","707","4212","391",
"0500000US06059","Orange County, California","3175227","*****","1594137","7219","53753","1648","19759","1690","688905","3465","9847","723","427775","7923","381051","8353","243967","7319","137084","4337",
"0500000US06061","Placer County, California","406608","*****","306615","2166","6579","665","1838","376","35465","918","626","115","14389","1450","41096","2293","19243","1700","21853","1463",
"0500000US06063","Plumas County, California","19650","*****","17247","260","350","195","336","189","126","92","40","60","129","85","1422","256","458","181","964","167",
"0500000US06065","Riverside County, California","2429487","*****","1138018","9081","157125","2260","23446","1743","166726","1991","8044","697","574403","10853","361725","9531","261406","8843","100319","3922",
"0500000US06067","Sacramento County, California","1579211","*****","785699","4049","151960","2942","11842","1235","271712","2428","18052","792","151033","4252","188913","5439","81529","3972","107384","3573",
"0500000US06069","San Benito County, California","64753","*****","34864","1530","617","105","1227","415","2078","319","125","60","8429","1241","17413","1457","13818","1424","3595","650",
"0500000US06071","San Bernardino County, California","2180563","*****","975461","8969","171762","2853","25467","2208","169063","1886","7333","661","484024","9226","347453","9586","253323","8142","94130","4148",
"0500000US06073","San Diego County, California","3289701","*****","1899871","9043","158553","2700","27270","2110","397687","3152","13721","935","302584","8199","490015","8985","313018","8383","176997","4928",
"0500000US06075","San Francisco County, California","851036","*****","356474","1961","44058","1268","4725","811","296122","1986","3312","334","65487","3075","80858","2881","32872","2209","47986","2226",
"0500000US06077","San Joaquin County, California","779445","*****","328081","4451","54792","1324","7932","1267","133870","2094","4778","466","106602","4804","143390","6032","70162","4339","73228","3665",
"0500000US06079","San Luis Obispo County, California","281712","*****","216354","2167","3486","406","2487","777","10652","905","431","117","14824","1827","33478","1917","21680","1752","11798","944",
"0500000US06081","San Mateo County, California","754250","*****","327625","3108","17238","765","6446","1269","230174","1564","9180","585","82367","4121","81220","3281","43263","3090","37957","2196",
"0500000US06083","Santa Barbara County, California","445213","*****","270657","3398","8431","556","6107","1047","24327","642","562","192","55000","2993","80129","3390","62713","3464","17416","1197",
"0500000US06085","Santa Clara County, California","1916831","*****","693455","5113","45838","1267","12641","1182","746381","2558","6993","714","192570","5179","218953","6236","129126","5384","89827","3660",
"0500000US06087","Santa Cruz County, California","268571","*****","176572","2359","2839","517","2541","612","13163","600","595","156","40948","2790","31913","2088","20293","1896","11620","913",
"0500000US06089","Shasta County, California","181852","*****","148667","1059","1758","348","3234","356","5585","456","268","112","4810","703","17530","1249","6968","991","10562","845",
"0500000US06091","Sierra County, California","2916","206","2600","176","7","2","78","76","0","13","0","13","147","124","84","64","60","63","24","19",
"0500000US06093","Siskiyou County, California","44049","*****","35233","406","709","111","1402","173","708","158","188","35","1173","299","4636","403","1690","289","2946","365",
"0500000US06095","Solano County, California","450995","*****","207575","2653","59699","1340","3273","739","70814","1459","4529","588","49978","2950","55127","2863","20151","1577","34976","2332",
"0500000US06097","Sonoma County, California","488436","*****","330543","2326","7589","707","5200","884","21833","749","1605","323","66293","3164","55373","2924","31686","2318","23687","1632",
"0500000US06099","Stanislaus County, California","552063","*****","316065","3998","15731","878","6802","1119","33212","1241","3326","529","70595","3977","106332","4987","84356","4516","21976","2294",
"0500000US06101","Sutter County, California","99101","*****","53760","1378","1940","332","1609","460","16490","536","362","36","10863","1330","14077","1357","8140","1149","5937","864",
"0500000US06103","Tehama County, California","65484","*****","48781","1244","626","230","911","349","1236","129","28","30","4530","1187","9372","1355","6995","1265","2377","383",
"0500000US06105","Trinity County, California","15889","*****","12828","296","218","101","503","199","392","18","54","65","1028","381","866","381","396","253","470","238",
"0500000US06107","Tulare County, California","473446","*****","240811","5044","7695","636","6492","1043","16955","607","718","234","117855","5215","82920","4511","68885","4640","14035","1230",
"0500000US06109","Tuolumne County, California","54993","*****","46316","506","846","221","854","213","810","123","286","175","1803","301","4078","465","1669","321","2409","359",
"0500000US06111","Ventura County, California","842009","*****","544398","5373","15042","759","10595","1448","60951","1265","1760","321","70380","3554","138883","5053","100543","4430","38340","2088",
"0500000US06113","Yolo County, California","217141","*****","127655","1908","5971","547","1628","386","32018","912","953","168","17605","1817","31311","2228","17477","2142","13834","1439",
"0500000US06115","Yuba County, California","81705","*****","52705","1150","2906","358","1166","425","6360","332","417","148","6049","1097","12102","1214","5814","1040","6288","829",
"0500000US08001","Adams County, Colorado","520149","*****","342214","4614","18215","849","7260","1387","20574","981","836","172","48397","3534","82653","3884","58127","3726","24526","2179",
"0500000US08003","Alamosa County, Colorado","16460","*****","11104","652","185","129","713","298","356","151","44","57","1221","438","2837","682","2187","610","650","260",
"0500000US08005","Arapahoe County, Colorado","654453","*****","422330","2716","71815","1590","5520","806","40210","975","1613","274","40682","2674","72283","3231","40492","2625","31791","2190",
"0500000US08007","Archuleta County, Colorado","13509","*****","10759","356","47","74","321","209","73","48","14","24","1608","331","687","174","306","144","381","122",
"0500000US08009","Baca County, Colorado","3496","*****","3159","64","11","17","32","24","81","49","4","6","79","40","130","73","24","22","106","65",
"0500000US08011","Bent County, Colorado","5561","*****","3960","182","269","112","173","89","14","16","8","12","403","155","734","180","468","143","266","125",
"0500000US08013","Boulder County, Colorado","328658","*****","272193","1739","2802","413","1448","307","15161","544","196","72","9096","1215","27762","1955","16108","1565","11654","794",
"0500000US08014","Broomfield County, Colorado","73946","*****","60019","807","984","207","230","107","5156","254","0","30","1591","364","5966","739","3575","704","2391","322",
